id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json
3397;Plastic Point 69303;Norma;.366;286.0;0.37;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|Plastic Point 69303|.366|286.0;reference_memory_dump;memory_extracted;Norma Plastic Point 69303;Internal reference seed;"{""diameter_mm"": 9.3, ""length_mm"": 33.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""Plastic Point 69303"", ""lotid"": """", ""caliber"": "".366"", ""gdia"": 9.3, ""glen"": 33.4, ""gmass"": 286, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.37, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3183}"
3418;SP ALASKA 69316;Norma;.366;286.0;0.36;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|SP ALASKA 69316|.366|286.0;reference_memory_dump;memory_extracted;Norma SP ALASKA 69316;Internal reference seed;"{""diameter_mm"": 9.3, ""length_mm"": 32.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""SP ALASKA 69316"", ""lotid"": """", ""caliber"": "".366"", ""gdia"": 9.3, ""glen"": 32.5, ""gmass"": 286, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.36, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3204}"
3392;Oryx 69507;Norma;.375;300.0;0.32;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|Oryx 69507|.375|300.0;reference_memory_dump;memory_extracted;Norma Oryx 69507;Internal reference seed;"{""diameter_mm"": 9.52, ""length_mm"": 31.2, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""Oryx 69507"", ""lotid"": """", ""caliber"": "".375"", ""gdia"": 9.52, ""glen"": 31.2, ""gmass"": 300, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.32, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3178}"
3374;HP 61002;Norma;.400;170.0;0.14;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|HP 61002|.400|170.0;reference_memory_dump;memory_extracted;Norma HP 61002;Internal reference seed;"{""diameter_mm"": 10.16, ""length_mm"": 15.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""HP 61002"", ""lotid"": """", ""caliber"": "".400"", ""gdia"": 10.16, ""glen"": 15.8, ""gmass"": 170, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.14, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3160}"
3364;FMJ FP 61001;Norma;.400;200.0;0.183;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|FMJ FP 61001|.400|200.0;reference_memory_dump;memory_extracted;Norma FMJ FP 61001;Internal reference seed;"{""diameter_mm"": 10.16, ""length_mm"": 17.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""FMJ FP 61001"", ""lotid"": """", ""caliber"": "".400"", ""gdia"": 10.16, ""glen"": 17.1, ""gmass"": 200, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.183, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3150}"
3393;PCav 61103;Norma;.429;240.0;0.159;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Norma|PCav 61103|.429|240.0;reference_memory_dump;memory_extracted;Norma PCav 61103;Internal reference seed;"{""diameter_mm"": 10.9, ""length_mm"": 17.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Norma"", ""pname"": ""PCav 61103"", ""lotid"": """", ""caliber"": "".429"", ""gdia"": 10.9, ""glen"": 17.8, ""gmass"": 240, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.159, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3179}"
16;Golden Target;Norma;6.5mm;144.0;0.615;0.31;HPBT;0;;Heavy match bullet;;;;;;;;;;;
5822;SS;North Fork;.308;150.0;;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|North Fork|SS|.308|150.0;reference_memory_dump;memory_extracted;North Fork SS;Internal reference seed;"{""diameter_mm"": 7.8, ""length_mm"": 28.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": ""H2S2F2\\u003f4\\u003f\\u003f""}";"{""id"": null, ""mname"": ""North Fork"", ""pname"": ""SS"", ""lotid"": ""202301"", ""caliber"": "".308"", ""gdia"": 7.8, ""glen"": 28.3, ""gmass"": 150, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0, ""g7bc"": 0, ""gUBCS"": ""H2S2F2\\u003f4\\u003f\\u003f"", ""cdate"": ""2023-08-18"", ""cby"": ""local_user"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5649}"
3441;BondedCore;NorthFork;.277;130.0;0.323;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.277|130.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.04, ""length_mm"": 30.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".277"", ""gdia"": 7.04, ""glen"": 30.1, ""gmass"": 130, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.323, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3227}"
3442;BondedCore;NorthFork;.277;150.0;0.444;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.277|150.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.04, ""length_mm"": 33.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".277"", ""gdia"": 7.04, ""glen"": 33.9, ""gmass"": 150, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.444, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3228}"
3443;BondedCore;NorthFork;.284;130.0;0.31;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.284|130.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 29.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 29.1, ""gmass"": 130, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.31, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3229}"
3444;BondedCore;NorthFork;.284;140.0;0.335;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.284|140.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 31.2, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 31.2, ""gmass"": 140, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.335, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3230}"
3445;BondedCore;NorthFork;.284;160.0;0.435;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.284|160.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.21, ""length_mm"": 34.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".284"", ""gdia"": 7.21, ""glen"": 34.9, ""gmass"": 160, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.435, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3231}"
3446;BondedCore;NorthFork;.308;150.0;0.288;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.308|150.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 28.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 28.4, ""gmass"": 150, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.288, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3232}"
3440;BondedCore;NorthFork;.308;165.0;0.367;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.308|165.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 30.45, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": ""2019"", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 30.45, ""gmass"": 165, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.367, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3226}"
3447;BondedCore;NorthFork;.308;180.0;0.4;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.308|180.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 33.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 33.1, ""gmass"": 180, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.4, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3233}"
3448;BondedCore;NorthFork;.308;200.0;0.444;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.308|200.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 7.82, ""length_mm"": 35.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".308"", ""gdia"": 7.82, ""glen"": 35.6, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.444, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3234}"
3449;BondedCore;NorthFork;.338;200.0;0.35;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.338|200.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 29.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 29.8, ""gmass"": 200, ""gpressure"": 280, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.35, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3235}"
3450;BondedCore;NorthFork;.338;225.0;0.38;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.338|225.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 33.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 33.3, ""gmass"": 225, ""gpressure"": 270, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.38, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3236}"
3451;BondedCore;NorthFork;.338;240.0;0.407;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.338|240.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 35.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 35.4, ""gmass"": 240, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.407, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3237}"
3452;BondedCore;NorthFork;.358;200.0;0.291;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.358|200.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 27.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 27.1, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.291, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3238}"
3453;BondedCore;NorthFork;.358;225.0;0.312;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.358|225.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 30.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 30.1, ""gmass"": 225, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.312, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3239}"
3454;BondedCore;NorthFork;.358;250.0;0.347;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.358|250.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 33.2, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 33.2, ""gmass"": 250, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.347, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3240}"
3455;BondedCore;NorthFork;.358;270.0;0.388;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.358|270.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 35.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 35.9, ""gmass"": 270, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.388, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3241}"
3456;BondedCore;NorthFork;.366;250.0;0.325;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|NorthFork|BondedCore|.366|250.0;reference_memory_dump;memory_extracted;NorthFork BondedCore;Internal reference seed;"{""diameter_mm"": 9.3, ""length_mm"": 32.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""NorthFork"", ""pname"": ""BondedCore"", ""lotid"": """", ""caliber"": "".366"", ""gdia"": 9.3, ""glen"": 32.8, ""gmass"": 250, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.325, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3242}"
