id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json;diameter_mm;diameter_in;diameter_source;length_mm;length_source;recommended_twist;raw_type;profile_type;base_type;tip_type;shape_family;construction_type;intended_use;inference_confidence;bc_segment_count;profile_keys;raw_keys;minimum_expansion_fps;preferred_impact_min_fps;preferred_impact_max_fps;terminal_notes;geometry_notes
2377;FMJ-RN ENC 45177;Hornady;.451;230.0;0.184;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FMJ-RN ENC 45177|.451|230.0;reference_memory_dump;memory_extracted;Hornady FMJ-RN ENC 45177;Internal reference seed;"{""diameter_mm"": 11.46, ""length_mm"": 16.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FMJ-RN ENC 45177"", ""lotid"": ""2019"", ""caliber"": "".451"", ""gdia"": 11.46, ""glen"": 16.1, ""gmass"": 230, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.184, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2131}";11.46;0.4512;profile_json;16.1;profile_json;48.2;;;flat_base;full_metal_jacket;round_nose;fmj;training;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;2000.0;;;fmj / low-expansion profile;Greenhill ca. 1:48.2 | flat base | fmj | fmj / low-expansion profile
2380;FMJ/FP ENC 45187;Hornady;.451;230.0;0.168;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FMJ/FP ENC 45187|.451|230.0;reference_memory_dump;memory_extracted;Hornady FMJ/FP ENC 45187;Internal reference seed;"{""diameter_mm"": 11.46, ""length_mm"": 16.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FMJ/FP ENC 45187"", ""lotid"": """", ""caliber"": "".451"", ""gdia"": 11.46, ""glen"": 16.6, ""gmass"": 230, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.168, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2134}";11.46;0.4512;profile_json;16.6;profile_json;46.7;;;flat_base;full_metal_jacket;fmj;fmj;training;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;2000.0;;;fmj / low-expansion profile;Greenhill ca. 1:46.7 | flat base | fmj | fmj / low-expansion profile
2443;HAP 45161B;Hornady;.451;230.0;0.188;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|HAP 45161B|.451|230.0;reference_memory_dump;memory_extracted;Hornady HAP 45161B;Internal reference seed;"{""diameter_mm"": 11.46, ""length_mm"": 17.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""HAP 45161B"", ""lotid"": """", ""caliber"": "".451"", ""gdia"": 11.46, ""glen"": 17.3, ""gmass"": 230, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.188, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2197}";11.46;0.4512;profile_json;17.3;profile_json;44.8;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:44.8 | flat base
2483;HP/XTP 45160;Hornady;.451;230.0;0.17;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|HP/XTP 45160|.451|230.0;reference_memory_dump;memory_extracted;Hornady HP/XTP 45160;Internal reference seed;"{""diameter_mm"": 11.46, ""length_mm"": 16.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""HP/XTP 45160"", ""lotid"": """", ""caliber"": "".451"", ""gdia"": 11.46, ""glen"": 16.1, ""gmass"": 230, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.17, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2238}";11.46;0.4512;profile_json;16.1;profile_json;48.2;;;flat_base;hollow_point;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:48.2 | flat base
2416;FTX 45215;Hornady;.452;200.0;0.145;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FTX 45215|.452|200.0;reference_memory_dump;memory_extracted;Hornady FTX 45215;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 20.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FTX 45215"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 20.9, ""gmass"": 200, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.145, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2170}";11.48;0.452;profile_json;20.9;profile_json;37.2;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:37.2 | flat base
2502;Lead C/T 12208;Hornady;.452;200.0;0.081;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|Lead C/T 12208|.452|200.0;reference_memory_dump;memory_extracted;Hornady Lead C/T 12208;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 15.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""Lead C/T 12208"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 15.1, ""gmass"": 200, ""gpressure"": 80, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.081, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2257}";11.48;0.452;profile_json;15.1;profile_json;51.5;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:51.5 | flat base
2616;SWC 12108;Hornady;.452;200.0;0.07;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|SWC 12108|.452|200.0;reference_memory_dump;memory_extracted;Hornady SWC 12108;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 14.6, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""SWC 12108"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 14.6, ""gmass"": 200, ""gpressure"": 80, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.07, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2371}";11.48;0.452;profile_json;14.6;profile_json;53.3;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:53.3 | flat base
2417;FTX 45218;Hornady;.452;225.0;0.14;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FTX 45218|.452|225.0;reference_memory_dump;memory_extracted;Hornady FTX 45218;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 20.0, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FTX 45218"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 20, ""gmass"": 225, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.14, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2171}";11.48;0.452;profile_json;20.0;profile_json;38.9;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:38.9 | flat base
2505;LRN 12308;Hornady;.452;230.0;0.207;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|LRN 12308|.452|230.0;reference_memory_dump;memory_extracted;Hornady LRN 12308;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 16.3, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""LRN 12308"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 16.3, ""gmass"": 230, ""gpressure"": 80, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.207, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2260}";11.48;0.452;profile_json;16.3;profile_json;47.7;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:47.7 | flat base
2651;XTP MAG 45220;Hornady;.452;240.0;0.178;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|XTP MAG 45220|.452|240.0;reference_memory_dump;memory_extracted;Hornady XTP MAG 45220;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 17.1, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""XTP MAG 45220"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 17.1, ""gmass"": 240, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.178, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2407}";11.48;0.452;profile_json;17.1;profile_json;45.5;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:45.5 | flat base
2415;FTX 45201;Hornady;.452;250.0;0.21;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FTX 45201|.452|250.0;reference_memory_dump;memory_extracted;Hornady FTX 45201;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 23.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FTX 45201"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 23.5, ""gmass"": 250, ""gpressure"": 210, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.21, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2169}";11.48;0.452;profile_json;23.5;profile_json;33.1;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:33.1 | flat base
2484;HP/XTP LC 45200;Hornady;.452;250.0;0.146;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|HP/XTP LC 45200|.452|250.0;reference_memory_dump;memory_extracted;Hornady HP/XTP LC 45200;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 17.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""HP/XTP LC 45200"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 17.4, ""gmass"": 250, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.146, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2239}";11.48;0.452;profile_json;17.4;profile_json;44.7;;;flat_base;hollow_point;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:44.7 | flat base
2511;PXT 50/BX 45202;Hornady;.452;250.0;0.145;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|PXT 50/BX 45202|.452|250.0;reference_memory_dump;memory_extracted;Hornady PXT 50/BX 45202;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 19.9, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""PXT 50/BX 45202"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 19.9, ""gmass"": 250, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.145, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2266}";11.48;0.452;profile_json;19.9;profile_json;39.1;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:39.1 | flat base
2487;HPXTP 45230;Hornady;.452;300.0;0.18;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|HPXTP 45230|.452|300.0;reference_memory_dump;memory_extracted;Hornady HPXTP 45230;Internal reference seed;"{""diameter_mm"": 11.48, ""length_mm"": 19.8, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""HPXTP 45230"", ""lotid"": """", ""caliber"": "".452"", ""gdia"": 11.48, ""glen"": 19.8, ""gmass"": 300, ""gpressure"": 150, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.18, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2242}";11.48;0.452;profile_json;19.8;profile_json;39.3;;;flat_base;hollow_point;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:39.3 | flat base
98;Sub-X  #45031;Hornady;.452;395.0;0.3;;0;0;;"BBTO = .442""";;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Hornady|Sub-X  #45031|.452|395.0;reference_readable_snapshot;reference_seed;Hornady Sub-X  #45031;grt_databases;"{""bc_g1"": 0.3, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 0.0, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Hornady_Sub-X_45031_by_Charlie_2022.09.10.projectile"", ""mname"": ""Hornady"", ""pname"": ""Sub-X  #45031"", ""lotid"": ""Lot# 2212668"", ""caliber"": "".452"", ""gdia"": ""11.48"", ""glen"": ""28.22"", ""gmass"": ""395.0"", ""gpressure"": ""210"", ""gfriction"": ""0"", ""gtailDiaA"": ""0.00"", ""gtailDiaB"": ""0.00"", ""gtailh"": ""0.00"", ""gtailType"": ""0"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.300"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-09-09"", ""cby"": ""local_user"", ""mdate"": ""2022-09-09"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": """", ""origin"": """", ""descr"": ""BBTO = .442\"""", ""imageUuid"": """"}";11480.8;452.0;caliber_inferred;28.22;;27583211.9;;;boat_tail;polymer_tip;round_nose;;subsonic;high;0;bc_g1, bc_g7, source_mode, source_title, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, gfriction, glen, gmass, gpressure, gtailDiaA, gtailDiaB, gtailType, gtailh, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, source_file, status, type;1800.0;1900.0;;polymer-tip profile;Greenhill ca. 1:27583211.9 | boat tail | polymer-tip profile
2394;FP Cowboy 12458;Hornady;.454;255.0;0.145;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Hornady|FP Cowboy 12458|.454|255.0;reference_memory_dump;memory_extracted;Hornady FP Cowboy 12458;Internal reference seed;"{""diameter_mm"": 11.53, ""length_mm"": 16.5, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Hornady"", ""pname"": ""FP Cowboy 12458"", ""lotid"": """", ""caliber"": "".454"", ""gdia"": 11.53, ""glen"": 16.5, ""gmass"": 255, ""gpressure"": 80, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.145, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 2148}";11.53;0.4539;profile_json;16.5;profile_json;47.6;;;flat_base;round_nose;round_nose;;;medium;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:47.6 | flat base
