id;manufacturer;name;display_name;caliber;weight_grains;diameter_mm;diameter_in;length_mm;length_source;recommended_twist;type;base_type;tip_type;shape_family;construction_type;inference_confidence;bc_g1;bc_g7;source;source_kind;source_label;external_id;notes
4398;Remington;PSP;Remington PSP;.224;55.0;5.69;0.224;16.7;profile_json;;;;soft_point;hunting;;medium;0.197;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4387;Remington;HP Match;Remington HP Match;.224;60.0;5.69;0.224;25.4;profile_json;;;;open_tip;match;match_otm;medium;0.246;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4393;Remington;HP V-Max;Remington HP V-Max;.243;75.0;6.17;0.2429;25.4;profile_json;;;;open_tip;;;medium;0.325;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4391;Remington;HP PowerLokt;Remington HP PowerLokt;.243;80.0;6.17;0.2429;25.4;profile_json;;;;open_tip;;;medium;0.255;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4401;Remington;PSP;Remington PSP;.243;80.0;6.17;0.2429;25.4;profile_json;;;;soft_point;hunting;;medium;0.255;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4410;Remington;PSP CoreLokt;Remington PSP CoreLokt;.243;100.0;6.17;0.2429;25.4;profile_json;;;;soft_point;hunting;;medium;0.356;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4444;Remington;SP Ext.Range;Remington SP Ext.Range;.243;105.0;6.17;0.2429;25.4;profile_json;;;;soft_point;hunting;;medium;0.404;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4456;Remington;SPRN;Remington SPRN;.257;86.0;6.53;0.2571;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.19;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4392;Remington;HP PowerLokt;Remington HP PowerLokt;.257;87.0;6.53;0.2571;25.4;profile_json;;;;open_tip;;;medium;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4402;Remington;PSP;Remington PSP;.257;100.0;6.53;0.2571;25.4;profile_json;;;;soft_point;hunting;;medium;0.285;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4411;Remington;PSP CoreLokt;Remington PSP CoreLokt;.257;100.0;6.53;0.2571;25.4;profile_json;;;;soft_point;hunting;;medium;0.293;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4433;Remington;SP CoreLokt;Remington SP CoreLokt;.257;117.0;6.53;0.2571;25.4;profile_json;;;;soft_point;hunting;;medium;0.24;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4412;Remington;PSP CoreLokt;Remington PSP CoreLokt;.257;120.0;6.53;0.2571;29.0;profile_json;;;;soft_point;hunting;;medium;0.362;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4445;Remington;SP Ext.Range;Remington SP Ext.Range;.257;122.0;6.53;0.2571;25.4;profile_json;;;;soft_point;hunting;;medium;0.417;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4413;Remington;PSP CoreLokt;Remington PSP CoreLokt;.264;120.0;6.71;0.2642;27.4;profile_json;;;;soft_point;hunting;;medium;0.324;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4414;Remington;PSP CoreLokt;Remington PSP CoreLokt;.264;140.0;6.71;0.2642;31.1;profile_json;;;;soft_point;hunting;;medium;0.385;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4403;Remington;PSP;Remington PSP;.277;100.0;7.04;0.2772;25.4;profile_json;;;;soft_point;hunting;;medium;0.251;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4377;Remington;BronzePoint;Remington BronzePoint;.277;130.0;7.04;0.2772;25.4;profile_json;;;;;;;low;0.372;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4415;Remington;PSP CoreLokt;Remington PSP CoreLokt;.277;130.0;7.04;0.2772;25.4;profile_json;;;;soft_point;hunting;;medium;0.336;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4371;Remington;Ballistic Tip;Remington Ballistic Tip;.277;140.0;7.04;0.2772;25.4;profile_json;;;;polymer_tip;;;medium;0.45;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4450;Remington;SP Ext.Range BT;Remington SP Ext.Range BT;.277;140.0;7.04;0.2772;25.4;profile_json;;;boat_tail;soft_point;hunting;;medium;0.445;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4434;Remington;SP CoreLokt;Remington SP CoreLokt;.277;150.0;7.04;0.2772;25.4;profile_json;;;;soft_point;hunting;;medium;0.261;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4446;Remington;SP Ext.Range;Remington SP Ext.Range;.277;154.0;7.04;0.2772;25.4;profile_json;;;;soft_point;hunting;;medium;0.434;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4447;Remington;SP Ext.Range;Remington SP Ext.Range;.277;165.0;7.04;0.2772;25.4;profile_json;;;;soft_point;hunting;;medium;0.465;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4372;Remington;Ballistic Tip;Remington Ballistic Tip;.284;140.0;7.21;0.2839;25.4;profile_json;;;;polymer_tip;;;medium;0.479;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4404;Remington;PSP;Remington PSP;.284;140.0;7.21;0.2839;25.4;profile_json;;;;soft_point;hunting;;medium;0.39;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4416;Remington;PSP CoreLokt;Remington PSP CoreLokt;.284;150.0;7.21;0.2839;25.4;profile_json;;;;soft_point;hunting;;medium;0.346;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4435;Remington;SP CoreLokt;Remington SP CoreLokt;.284;165.0;7.21;0.2839;25.4;profile_json;;;;soft_point;hunting;;medium;0.29;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4417;Remington;PSP CoreLokt;Remington PSP CoreLokt;.284;175.0;7.21;0.2839;32.5;profile_json;;;;soft_point;hunting;;medium;0.427;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4409;Remington;PSP ACCELL SABOT;Remington PSP ACCELL SABOT;.308;55.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.197;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4432;Remington;SP ACCELL SABOT;Remington SP ACCELL SABOT;.308;55.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.139;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4453;Remington;SP RN;Remington SP RN;.308;110.0;7.82;0.3079;16.6;profile_json;;;flat_base;soft_point;round_nose;;medium;0.166;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4405;Remington;PSP;Remington PSP;.308;125.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.268;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4378;Remington;BronzePoint;Remington BronzePoint;.308;150.0;7.82;0.3079;25.4;profile_json;;;;;;;low;0.365;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4418;Remington;PSP CoreLokt;Remington PSP CoreLokt;.308;150.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.314;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4436;Remington;SP CoreLokt;Remington SP CoreLokt;.308;150.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.193;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4448;Remington;SP Ext.Range;Remington SP Ext.Range;.308;152.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.362;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4419;Remington;PSP CoreLokt;Remington PSP CoreLokt;.308;165.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.339;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4451;Remington;SP Ext.Range BT;Remington SP Ext.Range BT;.308;165.0;7.82;0.3079;25.4;profile_json;;;boat_tail;soft_point;hunting;;medium;0.44;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4386;Remington;HP CoreLokt;Remington HP CoreLokt;.308;170.0;7.82;0.3079;25.4;profile_json;;;;open_tip;;;medium;0.254;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4437;Remington;SP CoreLokt;Remington SP CoreLokt;.308;170.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.254;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4449;Remington;SP Ext.Range;Remington SP Ext.Range;.308;178.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.448;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4376;Remington;Bronze Point;Remington Bronze Point;.308;180.0;7.82;0.3079;25.4;profile_json;;;;;;;low;0.412;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4420;Remington;PSP CoreLokt;Remington PSP CoreLokt;.308;180.0;7.82;0.3079;29.2;profile_json;;;;soft_point;hunting;;medium;0.383;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4438;Remington;SP CoreLokt;Remington SP CoreLokt;.308;180.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.248;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4452;Remington;SP Ext.Range BT;Remington SP Ext.Range BT;.308;190.0;7.82;0.3079;25.4;profile_json;;;boat_tail;soft_point;hunting;;medium;0.48;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4439;Remington;SP CoreLokt;Remington SP CoreLokt;.308;220.0;7.82;0.3079;25.4;profile_json;;;;soft_point;hunting;;medium;0.294;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4457;Remington;SPRN;Remington SPRN;.310;100.0;7.87;0.3098;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.166;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4455;Remington;SPCL;Remington SPCL;.311;180.0;7.9;0.311;25.4;profile_json;;;;soft_point;hunting;;medium;0.24;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4440;Remington;SP CoreLokt;Remington SP CoreLokt;.312;180.0;7.92;0.3118;25.4;profile_json;;;;soft_point;hunting;;medium;0.246;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4441;Remington;SP CoreLokt;Remington SP CoreLokt;.321;170.0;8.15;0.3209;25.4;profile_json;;;;soft_point;hunting;;medium;0.239;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4442;Remington;SP CoreLokt;Remington SP CoreLokt;.323;170.0;8.2;0.3228;25.4;profile_json;;;;soft_point;hunting;;medium;0.205;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4421;Remington;PSP CoreLokt;Remington PSP CoreLokt;.323;185.0;8.2;0.3228;25.4;profile_json;;;;soft_point;hunting;;medium;0.3;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4422;Remington;PSP CoreLokt;Remington PSP CoreLokt;.323;220.0;8.2;0.3228;25.4;profile_json;;;;soft_point;hunting;;medium;0.366;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4406;Remington;PSP;Remington PSP;.338;225.0;8.59;0.3382;25.4;profile_json;;;;soft_point;hunting;;medium;0.435;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4407;Remington;PSP;Remington PSP;.338;250.0;8.59;0.3382;25.4;profile_json;;;;soft_point;hunting;;medium;0.433;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4394;Remington;JHP;Remington JHP;.355;88.0;9.02;0.3551;25.4;profile_json;;;;open_tip;;;medium;0.108;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4396;Remington;MC;Remington MC;.355;95.0;9.02;0.3551;25.4;profile_json;;;;;;;low;0.108;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4382;Remington;Frang.;Remington Frang.;.355;101.0;9.02;0.3551;25.4;profile_json;;;;;;;low;0.144;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4373;Remington;BJHP;Remington BJHP;.355;102.0;9.02;0.3551;25.4;profile_json;;;;open_tip;;;medium;0.18;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4395;Remington;JHP;Remington JHP;.355;115.0;9.02;0.3551;25.4;profile_json;;;;open_tip;;;medium;0.137;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4397;Remington;MC;Remington MC;.355;115.0;9.02;0.3551;25.4;profile_json;;;;;;;low;0.148;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4374;Remington;BJHP;Remington BJHP;.355;124.0;9.02;0.3551;25.4;profile_json;;;;open_tip;;;medium;0.138;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4375;Remington;BJHP;Remington BJHP;.355;147.0;9.02;0.3551;25.4;profile_json;;;;open_tip;;;medium;0.178;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4423;Remington;PSP CoreLokt;Remington PSP CoreLokt;.358;150.0;9.09;0.3579;25.4;profile_json;;;;soft_point;hunting;;medium;0.184;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4424;Remington;PSP CoreLokt;Remington PSP CoreLokt;.358;200.0;9.09;0.3579;25.4;profile_json;;;;soft_point;hunting;;medium;0.293;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4443;Remington;SP CoreLokt;Remington SP CoreLokt;.358;200.0;9.09;0.3579;25.4;profile_json;;;;soft_point;hunting;;medium;0.193;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4408;Remington;PSP;Remington PSP;.358;250.0;9.09;0.3579;25.4;profile_json;;;;soft_point;hunting;;medium;0.408;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4458;Remington;SPRN;Remington SPRN;.358;250.0;9.09;0.3579;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.244;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4427;Remington;SP;Remington SP;.375;270.0;9.52;0.3748;25.4;profile_json;;;;soft_point;hunting;;medium;0.326;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4380;Remington;FMC RN;Remington FMC RN;.375;300.0;9.52;0.3748;25.4;profile_json;;;flat_base;;round_nose;;medium;0.234;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4383;Remington;Golden Saber HP;Remington Golden Saber HP;.400;180.0;10.16;0.4;15.75;profile_json;;;;open_tip;;;medium;;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4454;Remington;SP RN;Remington SP RN;.427;200.0;10.85;0.4272;25.4;profile_json;;;flat_base;soft_point;round_nose;;medium;0.16;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4425;Remington;SJHP;Remington SJHP;.429;210.0;10.9;0.4291;25.4;profile_json;;;;open_tip;;;medium;0.155;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4426;Remington;SJHP;Remington SJHP;.429;240.0;10.9;0.4291;25.4;profile_json;;;;open_tip;;;medium;0.166;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4428;Remington;SP;Remington SP;.429;240.0;10.9;0.4291;25.4;profile_json;;;;soft_point;hunting;;medium;0.166;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4429;Remington;SP;Remington SP;.429;265.0;10.9;0.4291;25.4;profile_json;;;;soft_point;hunting;;medium;0.193;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4385;Remington;HP;Remington HP;.458;300.0;11.63;0.4579;21.0;profile_json;;;;open_tip;;;medium;0.213;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4430;Remington;SP;Remington SP;.458;405.0;11.63;0.4579;25.4;profile_json;;;;soft_point;hunting;;medium;0.28;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4381;Remington;FMC RN;Remington FMC RN;.458;500.0;11.63;0.4579;25.4;profile_json;;;flat_base;;round_nose;;medium;0.345;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4431;Remington;SP;Remington SP;.458;510.0;11.63;0.4579;25.4;profile_json;;;;soft_point;hunting;;medium;0.247;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4695;SAX;KJG-HS G0009;SAX KJG-HS G0009;.224;37.0;5.69;0.224;15.1;profile_json;;;;;;;low;0.152;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4696;SAX;KJG-HSR G0010.1;SAX KJG-HSR G0010.1;.224;46.0;5.69;0.224;19.0;profile_json;;;;;;;low;0.218;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4697;SAX;KJG-HSR G0010.3;SAX KJG-HSR G0010.3;.224;57.0;5.69;0.224;21.5;profile_json;;;;;;;low;0.246;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4698;SAX;KJG-HSR G0011.1;SAX KJG-HSR G0011.1;.228;46.0;5.79;0.228;19.0;profile_json;;;;;;;low;0.227;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4699;SAX;KJG-HSR G0012.2;SAX KJG-HSR G0012.2;.243;77.0;6.17;0.2429;27.0;profile_json;;;;;;;low;0.411;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4693;SAX;KJG SR G0050;SAX KJG SR G0050;.257;93.0;6.53;0.2571;29.6;profile_json;;;;;;;low;0.309;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4660;SAX;KJG HS G0022;SAX KJG HS G0022;.264;93.0;6.71;0.2642;27.7;profile_json;;;;;;;low;0.418;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4664;SAX;KJG HSR G0022.1;SAX KJG HSR G0022.1;.264;93.0;6.71;0.2642;27.7;profile_json;;;;;;;low;0.418;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4671;SAX;KJG S G0001;SAX KJG S G0001;.264;93.0;6.71;0.2642;29.5;profile_json;;;;;;;low;0.309;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4676;SAX;KJG SR G0001.4;SAX KJG SR G0001.4;.264;93.0;6.71;0.2642;29.5;profile_json;;;;;;;low;0.309;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4684;SAX;KJG SR G0013;SAX KJG SR G0013;.277;95.0;7.04;0.2772;27.5;profile_json;;;;;;;low;0.285;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4687;SAX;KJG SR G0023;SAX KJG SR G0023;.284;104.0;7.21;0.2839;28.9;profile_json;;;;;;;low;0.3;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4677;SAX;KJG SR G0002;SAX KJG SR G0002;.286;104.0;7.26;0.2858;28.9;profile_json;;;;;;;low;0.3;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4690;SAX;KJG SR G0039;SAX KJG SR G0039;.306;120.0;7.77;0.3059;29.1;profile_json;;;;;;;low;0.303;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4694;SAX;KJG SR-ss G0003.7;SAX KJG SR-ss G0003.7;.308;124.0;7.82;0.3079;31.2;profile_json;;;;;;;low;0.401;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4644;SAX;KGG G0014;SAX KGG G0014;.308;130.0;7.82;0.3079;31.5;profile_json;;;;;;;low;0.081;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4678;SAX;KJG SR G0003.7;SAX KJG SR G0003.7;.309;124.0;7.85;0.3091;29.1;profile_json;;;;;;;low;0.303;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4665;SAX;KJG HSR G0026.1;SAX KJG HSR G0026.1;.309;139.0;7.85;0.3091;31.0;profile_json;;;;;;;low;0.437;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4679;SAX;KJG SR G0003.8;SAX KJG SR G0003.8;.309;152.0;7.85;0.3091;33.5;profile_json;;;;;;;low;0.401;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4691;SAX;KJG SR G0042;SAX KJG SR G0042;.312;123.0;7.92;0.3118;29.0;profile_json;;;;;;;low;0.303;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4688;SAX;KJG SR G0024;SAX KJG SR G0024;.318;125.0;8.08;0.3181;28.4;profile_json;;;;;;;low;0.297;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4680;SAX;KJG SR G0004.6;SAX KJG SR G0004.6;.323;127.0;8.2;0.3228;28.4;profile_json;;;;;;;low;0.297;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4685;SAX;KJG SR G0015;SAX KJG SR G0015;.323;139.0;8.2;0.3228;30.4;profile_json;;;;;;;low;0.306;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4686;SAX;KJG SR G0016;SAX KJG SR G0016;.338;139.0;8.59;0.3382;28.2;profile_json;;;;;;;low;0.294;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4661;SAX;KJG HSR G0005.1;SAX KJG HSR G0005.1;.338;185.0;8.59;0.3382;34.5;profile_json;;;;;;;low;0.616;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4673;SAX;KJG SLRr G0016.2-1;SAX KJG SLRr G0016.2-1;.338;185.0;8.59;0.3382;35.0;profile_json;;;;;;;low;0.388;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4674;SAX;KJG SLRs G0016.2;SAX KJG SLRs G0016.2;.338;185.0;8.59;0.3382;35.0;profile_json;;;;;;;low;0.415;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4681;SAX;KJG SR G0005.4;SAX KJG SR G0005.4;.338;230.0;8.59;0.3382;43.7;profile_json;;;;;;;low;0.476;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4702;SAX;KSG LM-99 Fern. G0008;SAX KSG LM-99 Fern. G0008;.338;247.0;8.59;0.3382;46.3;profile_json;;;flat_base;;round_nose;;medium;0.501;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4701;SAX;KSG LM-105 G0017;SAX KSG LM-105 G0017;.338;293.0;8.59;0.3382;54.8;profile_json;;;;;;;low;1.069;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4689;SAX;KJG SR G0036;SAX KJG SR G0036;.364;132.0;9.25;0.3642;25.6;profile_json;;;;;;;low;0.284;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4682;SAX;KJG SR G0006;SAX KJG SR G0006;.366;154.0;9.3;0.3661;28.0;profile_json;;;;;;;low;0.284;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4692;SAX;KJG SR G0049.1;SAX KJG SR G0049.1;.366;154.0;9.3;0.3661;28.8;profile_json;;;;;;;low;0.284;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4662;SAX;KJG HSR G0006.3;SAX KJG HSR G0006.3;.366;186.0;9.3;0.3661;29.0;profile_json;;;;;;;low;0.387;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4645;SAX;KJG BCS G0006.7;SAX KJG BCS G0006.7;.366;244.0;9.3;0.3661;36.9;profile_json;;;;;;;low;0.323;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4683;SAX;KJG SR G0007;SAX KJG SR G0007;.375;154.0;9.52;0.3748;26.9;profile_json;;;;;;;low;0.267;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4663;SAX;KJG HSR G0007.3;SAX KJG HSR G0007.3;.375;195.0;9.52;0.3748;29.0;profile_json;;;;;;;low;;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4647;SAX;KJG BCS G0007.7;SAX KJG BCS G0007.7;.376;215.0;9.55;0.376;32.5;profile_json;;;;;;;low;0.255;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4646;SAX;KJG BCS G0007.6;SAX KJG BCS G0007.6;.376;245.0;9.55;0.376;35.9;profile_json;;;;;;;low;0.316;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4703;SAX;MSG G0019;SAX MSG G0019;.408;401.0;10.36;0.4079;56.0;profile_json;;;;;;;low;1.008;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4704;SAX;MSG G0019.2;SAX MSG G0019.2;.408;420.0;10.36;0.4079;53.6;profile_json;;;;;;;low;0.943;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4708;SAX;Sol G0019.3;SAX Sol G0019.3;.408;434.0;10.36;0.4079;43.0;profile_json;;;;;;;low;0.225;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4654;SAX;KJG BCS G0044;SAX KJG BCS G0044;.410;284.0;10.41;0.4098;35.4;profile_json;;;;;;;low;0.317;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4672;SAX;KJG S G0018;SAX KJG S G0018;.414;199.0;10.52;0.4142;28.0;profile_json;;;;;;;low;0.289;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4649;SAX;KJG BCS G0028.3;SAX KJG BCS G0028.3;.416;245.0;10.57;0.4161;31.2;profile_json;;;;;;;low;0.254;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4666;SAX;KJG HSR G0028.1;SAX KJG HSR G0028.1;.416;252.0;10.57;0.4161;30.2;profile_json;;;;;;;low;0.344;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
4648;SAX;KJG BCS G0028.2;SAX KJG BCS G0028.2;.416;296.0;10.57;0.4161;35.3;profile_json;;;;;;;low;0.325;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
